id_reference;fournisseur;rang_appro;indice_client;usine;priorite;type_cycle;date_emission_commande;quantite_commande;cycle_negocie;pourcentage_avancement_outillage;date_prev_livraison_outillage;date_reelle_livraison_outillage;pourcentage_avancement_prog;date_prev_livraison_prog;date_reelle_livraison_prog;pourcentage_avancement_indus;date_prev_livraison_indus;date_reelle_livraison_indus;type_lot;date_prev_fin_usinage;date_reelle_fin_usinage;lieu_TS;date_prev_fin_TS;date_reelle_fin_TS;date_prev_reception_QI_fournisseur;date_reelle_reception_QI_fournisseur;lieu_equipement;date_prev_fin_equipement;date_reelle_fin_equipement;date_expedition;quantite_expediee;date_livraison_contractuelle;date_livraison_previsionnelle_S;date_reception_effective;quantite_receptionnee;ecart_commande;date_livraison_contractuelle_initiale;date_liberation;etat_reference;date_creation_nomenclature_appro;date_reception_matiere_fournisseur;date_liberation_previsionelle;quantite_liberee;;;;;
15421;fournisseur_12;1;A00;usine_2;-;Standard;19/03/2014;2;35;100;23/04/2014;23/04/2014;100;23/04/2014;23/04/2014;10000,00%;23/04/2014;23/04/2014;Lot3_Released;28/04/2014;30/04/2014;NMF EUROPA;14/05/2014;;;;PE;;;16/05/2014;1;15/05/2014;16/05/2014;19/05/2014;1;1;14/03/2014;20/05/2014;Stock disponible;;03/04/2014;20/05/2014;;;;;;
23007;fournisseur_15;1;A00;usine_2;-;Standard;18/12/2015;5;65;0;;;0;;;0,00%;01/03/2016;;;00/01/1900;;;00/01/1900;;;;CSA;;;;;20/05/2016;30/05/2016;30/05/2016;1;;10/02/2016;03/08/2016;Stock disponible;;;17/02/2016;1;;;;;
23007;fournisseur_15;2;A00;usine_2;-;Standard;18/12/2015;4;65;0;;;0;;;0,00%;15/06/2016;;Lot3_Released;27/06/2016;;;10/07/2016;;;;;;;03/06/2016;4;10/06/2016;07/06/2016;07/06/2016;4;;10/02/2016;07/06/2016;Stock disponible;;;17/02/2016;4;;13/07/2016;;;
36047;fournisseur_15;1;-;;-;Standard;02/09/2016;5;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;17/02/2017;28/06/2017;;;0;30/11/2016;;Fabrication;;;;;;;;24/10/2016;
15419;fournisseur_12;1;A00;usine_2;-;Speedshop;19/03/2014;2;30;100;14/02/2014;25/02/2014;100;14/02/2014;25/02/2014;10000,00%;14/02/2014;25/02/2014;Lot3_Released;07/03/2014;31/03/2014;AEROLIA;22/04/2014;;;;PE;;;23/05/2014;2;14/04/2014;23/05/2014;26/05/2014;2;0;07/03/2014;26/05/2014;Stock disponible;;25/02/2014;26/05/2014;;;;;;
15416;fournisseur_12;2;A00;usine_2;-;Speedshop;19/03/2014;1;30;100;14/02/2014;25/02/2014;100;14/02/2014;25/02/2014;10000,00%;14/02/2014;25/02/2014;Lot3_Released;07/03/2014;25/03/2014;NMF EUROPA;28/03/2014;18/04/2014;;;PE;;;18/04/2014;1;07/04/2014;23/04/2014;23/04/2014;1;0;07/03/2014;30/04/2014;Stock disponible;;25/02/2014;30/04/2014;;;;;;
15416;fournisseur_12;1;A00;usine_2;-;Speedshop;19/03/2014;2;30;100;14/02/2014;25/02/2014;100;14/02/2014;25/02/2014;10000,00%;14/02/2014;25/02/2014;Lot3_Released;07/03/2014;25/03/2014;NMF EUROPA;28/03/2014;08/04/2014;;;PE;;;09/04/2014;1;07/04/2014;11/04/2014;14/04/2014;1;1;07/03/2014;30/04/2014;Stock disponible;;25/02/2014;30/04/2014;;;;;;
23022;fournisseur_15;1;-;usine_2;-;Standard;14/01/2016;5;60;0;;;0;;;0,00%;04/03/2016;;;00/01/1900;;;00/01/1900;;;;CSA;;;;;20/05/2016;30/05/2016;30/05/2016;1;0;08/04/2016;03/08/2016;Stock disponible;;;;1;;;;;
23022;fournisseur_15;2;A00;usine_2;-;Standard;14/01/2016;4;60;0;;;0;;;0,00%;15/06/2016;;Lot3_Released;27/06/2016;;;10/07/2016;;;;;;;03/06/2016;4;10/06/2016;07/06/2016;07/06/2016;4;;08/04/2016;29/04/2016;Stock disponible;;;;4;;13/07/2016;;;
36242;fournisseur_15;1;-;;-;Standard;02/09/2016;1;65;0;;;0;;;0,00%;;;;;;;;;;;;;;13/02/2017;1;17/02/2017;10/02/2017;15/02/2017;1;;30/11/2016;15/02/2017;Stock disponible;;;;1;;;;;
36242;fournisseur_15;2;-;;-;Standard;02/09/2016;4;65;0;;;0;;;0,00%;;;;;;;;;;;;;;13/02/2017;4;17/02/2017;10/02/2017;15/02/2017;4;;30/11/2016;15/02/2017;Stock disponible;;;;4;;;;24/10/2016;
23023;fournisseur_15;1;-;usine_2;-;Standard;14/01/2016;5;60;0;;;0;;;0,00%;04/03/2016;;;00/01/1900;;;00/01/1900;;;;CSA;;;;;20/05/2016;30/05/2016;30/05/2016;1;0;08/04/2016;03/08/2016;Stock disponible;;;;1;;;;;
23023;fournisseur_15;2;A00;usine_2;-;Standard;14/01/2016;4;60;0;;;0;;;0,00%;15/06/2016;;Lot3_Released;27/06/2016;;;10/07/2016;;;;;;;03/06/2016;4;10/06/2016;07/06/2016;07/06/2016;4;;08/04/2016;29/06/2016;Stock disponible;;;;4;;13/07/2016;;;
36048;fournisseur_15;1;-;;-;Standard;02/09/2016;1;65;0;;;0;;;0,00%;;;;;;;;;;;;;;27/02/2017;1;17/02/2017;01/03/2017;01/03/2017;1;;30/11/2016;01/03/2017;Stock disponible;;;;1;;;;;
36048;fournisseur_15;2;-;;-;Standard;02/09/2016;4;65;0;;;0;;;0,00%;;;;;;;;;;;;;;23/02/2017;4;17/02/2017;28/02/2017;27/02/2017;4;;30/11/2016;27/02/2017;Stock disponible;;;;4;;;;24/10/2016;
29821;fournisseur_15;1;A00;usine_1;-;Standard;06/04/2016;5;60;0;;;0;;;10000,00%;27/05/2016;18/05/2016;Lot3_Released;08/06/2016;03/06/2016;GEB;20/06/2016;21/06/2016;01/06/2016;;MEUPE;;;;5;29/06/2016;01/07/2016;01/07/2016;5;;29/06/2016;01/07/2016;Stock disponible;;;06/07/2016;5;;24/06/2016;;;
15707;fournisseur_12;2;A00;usine_2;-;Standard;19/02/2014;1;35;100;16/01/2014;29/01/2014;100;16/01/2014;29/01/2014;10000,00%;16/01/2014;29/01/2014;Lot3_Released;22/01/2014;21/02/2014;GEB;14/03/2014;12/03/2014;;;PE;;;04/04/2014;1;21/03/2014;09/04/2014;09/04/2014;1;0;11/02/2014;24/04/2014;Stock disponible;;07/01/2014;24/04/2014;;;;;;
15707;fournisseur_12;1;A00;usine_2;-;Standard;19/02/2014;2;35;100;16/01/2014;29/01/2014;100;16/01/2014;29/01/2014;10000,00%;16/01/2014;29/01/2014;Lot3_Released;22/01/2014;21/02/2014;GEB;14/03/2014;12/03/2014;;;PE;;;17/03/2014;1;11/02/2014;21/03/2014;21/03/2014;1;1;11/02/2014;24/04/2014;Stock disponible;;07/01/2014;24/04/2014;;;;;;
28581;fournisseur_15;1;A00;usine_2;-;Standard;17/02/2016;5;65;0;;;0;;;0,00%;14/04/2016;;Lot3_Released;00/01/1900;;;00/01/1900;;;;-;;;;;15/06/2016;09/06/2016;09/06/2016;5;;18/05/2016;09/06/2016;Stock disponible;;;25/05/2016;5;;;;;
28582;fournisseur_15;1;A00;usine_2;-;Standard;17/02/2016;5;65;0;;;0;;;0,00%;14/04/2016;;Lot3_Released;00/01/1900;;;00/01/1900;;;;-;;;;;15/06/2016;09/06/2016;09/06/2016;5;;18/05/2016;09/06/2016;Stock disponible;;;25/05/2016;5;;;;;
16237;fournisseur_11;1;A00;usine_2;-;Speedshop;26/06/2014;6;42;;;;;;;100,00%;16/05/2014;10/06/2014;Lot3_Released;13/06/2014;30/06/2014;HYDE;10/07/2014;15/07/2014;;;;;;17/07/2014;6;02/07/2014;18/07/2014;19/07/2014;6;0;02/07/2014;19/07/2014;Stock disponible;;;;;;;;;
24368;fournisseur_13;1;-;;-;Standard;24/08/2015;1;;0;;;0;;;0,00%;;;;;;;;;;;;;;15/09/2015;1;02/10/2015;02/10/2015;22/09/2015;1;;02/10/2015;22/09/2015;Stock disponible;;;;1;;;;;
16238;fournisseur_11;1;A00;usine_2;-;Speedshop;26/06/2014;6;42;;;;;;;100,00%;16/05/2014;10/06/2014;Lot3_Released;13/06/2014;30/06/2014;HYDE;10/07/2014;15/07/2014;;;;;;17/07/2014;6;02/07/2014;18/07/2014;19/07/2014;6;0;02/07/2014;19/07/2014;Stock disponible;;;;;;;;;
26985;fournisseur_13;1;-;;-;Standard;;5;80;0;;;0;;;0,00%;;;;;;;;;;;;;;;;27/04/2016;;;;0;13/05/2016;;Annulée;;;;;;;;;
28138;fournisseur_13;1;-;;-;Standard;02/02/2016;5;60;50;22/04/2016;03/05/2016;100;03/03/2016;03/03/2016;5000,00%;16/06/2016;03/05/2016;;28/07/2016;28/07/2016;MECAP;22/08/2016;;;;MECAHERS;;;21/09/2016;5;29/08/2016;27/09/2016;27/09/2016;5;0;23/05/2016;28/09/2016;Stock disponible;;;;5;18/03/2016;25/08/2016;;;
26986;fournisseur_13;1;-;;-;Standard;;5;80;0;;;0;;;0,00%;;;;;;;;;;;;;;;;27/04/2016;;;;0;13/05/2016;;Annulée;;;;;;;;;
28139;fournisseur_13;1;-;;-;Standard;02/02/2016;5;60;50;22/04/2016;03/05/2016;100;03/03/2016;03/03/2016;5000,00%;16/06/2016;03/05/2016;;28/07/2016;25/08/2016;MECAP;05/09/2016;;;;MECAHERS;;;12/10/2016;5;29/08/2016;15/10/2016;15/10/2016;5;0;23/05/2016;15/10/2016;Stock disponible;;;;5;18/03/2016;09/09/2016;;;
28073;fournisseur_13;1;-;;-;Standard;28/01/2016;5;60;;;;100;03/03/2016;03/03/2016;10000,00%;04/03/2016;03/03/2016;;08/04/2016;01/04/2016;HYDE;04/05/2016;29/04/2016;;;;;;09/06/2016;5;17/05/2016;16/06/2016;16/06/2016;5;0;25/04/2016;29/06/2016;Stock disponible;;;;5;18/03/2016;01/06/2016;;;
28074;fournisseur_15;1;A00;usine_2;-;Standard;10/02/2016;5;65;0;;;0;;;0,00%;08/03/2016;;Lot3_Released;00/01/1900;;;00/01/1900;;;;FIGEAC AERO;;;;;22/06/2016;23/05/2016;23/05/2016;5;;18/05/2016;23/05/2016;Stock disponible;;;24/05/2016;5;;;;;
30105;fournisseur_15;1;A00;usine_2;-;Standard;11/04/2016;5;65;0;;;0;;;10000,00%;14/07/2016;20/05/2016;Lot3_Released;26/07/2016;03/06/2016;GEB;21/06/2016;16/06/2016;19/07/2016;;MECABRIVE;;;;;16/08/2016;06/07/2016;06/07/2016;4;;11/07/2016;06/07/2016;Stock disponible;;;19/07/2016;4;;24/06/2016;20/06/2016;;
30105;fournisseur_15;2;A00;usine_2;-;Standard;11/04/2016;1;65;0;;;0;;;10000,00%;14/07/2016;20/05/2016;Lot3_Released;26/07/2016;03/06/2016;GEB;21/06/2016;16/06/2016;19/07/2016;;MECABRIVE;;;21/07/2016;1;16/08/2016;26/07/2016;26/07/2016;1;;11/07/2016;26/07/2016;Stock disponible;;;19/07/2016;1;;24/06/2016;20/06/2016;;
30106;fournisseur_15;1;A00;usine_2;-;Standard;11/04/2016;5;65;0;;;0;;;10000,00%;14/07/2016;20/05/2016;Lot3_Released;26/07/2016;08/06/2016;GEB;22/06/2016;21/06/2016;19/07/2016;;MECABRIVE;;;28/07/2016;5;02/08/2016;03/08/2016;03/08/2016;5;;11/07/2016;03/08/2016;Stock disponible;;;19/07/2016;5;;11/08/2016;22/06/2016;;
30342;fournisseur_15;1;A00;usine_2;-;Standard;13/04/2016;5;65;0;;;0;;;0,00%;31/05/2016;05/07/2016;Lot3_Released;21/06/2016;19/09/2016;;04/07/2016;05/08/2016;19/07/2016;;;;;24/08/2016;1;16/08/2016;30/08/2016;30/08/2016;1;;12/07/2016;30/08/2016;Stock disponible;;;20/07/2016;1;;11/07/2016;;;
30342;fournisseur_15;2;A00;usine_2;-;Standard;13/04/2016;4;65;0;;;0;;;0,00%;31/05/2016;05/07/2016;Lot3_Released;21/06/2016;19/09/2016;;04/07/2016;05/08/2016;19/07/2016;;;;;21/09/2016;4;16/08/2016;26/09/2016;26/09/2016;5;;12/07/2016;26/09/2016;Stock disponible;;;20/07/2016;5;;11/07/2016;;;
27965;fournisseur_15;1;-;;-;Standard;;5;60;0;;;0;;;0,00%;;;Lot2_Bon pour appro matière;;;;;;;;;;;;;31/12/2020;;;;;26/04/2016;;Annulée;;;03/05/2016;;;;;;
32394;fournisseur_15;1;A00;usine_1;-;Speedshop;25/07/2016;1;55;;;;;;;0,00%;05/09/2016;;Lot3_Released;19/09/2016;;GEB;30/09/2016;;09/09/2016;;;;;20/10/2016;1;07/10/2016;26/10/2016;26/10/2016;1;;07/10/2016;26/10/2016;Stock disponible;;;14/10/2016;1;;06/10/2016;;;
32394;fournisseur_15;2;A00;usine_1;-;Speedshop;25/07/2016;4;55;;;;;;;0,00%;05/09/2016;;Lot3_Released;19/09/2016;;GEB;30/09/2016;;09/09/2016;;;;;15/11/2016;4;07/10/2016;17/11/2016;17/11/2016;4;;07/10/2016;17/11/2016;Stock disponible;;;14/10/2016;4;;06/10/2016;;21/10/2016;
31730;fournisseur_13;1;-;;-;Standard;17/05/2016;5;47;0;;;0;;;0,00%;27/05/2016;30/05/2016;;24/08/2016;;;06/09/2016;;;;MECAHERS;;;19/10/2016;5;21/07/2016;25/10/2016;25/10/2016;5;0;21/07/2016;25/10/2016;Stock disponible;;;;5;;12/09/2016;;;
30107;fournisseur_15;1;A00;usine_2;-;Standard;11/04/2016;5;65;0;;;0;;;10000,00%;14/07/2016;13/06/2016;Lot3_Released;24/06/2016;22/06/2016;GEB;08/08/2016;02/07/2016;19/07/2016;;MECABRIVE;;;28/07/2016;5;16/08/2016;02/08/2016;02/08/2016;5;;11/07/2016;02/08/2016;Stock disponible;;;19/07/2016;5;;11/08/2016;02/07/2016;;
24860;fournisseur_15;1;-;usine_1;-;Standard;15/01/2016;5;60;0;;;0;;;0,00%;27/02/2016;;;00/01/1900;;;00/01/1900;;;;SCHIVO;;;;;30/05/2016;30/05/2016;30/05/2016;5;0;08/04/2016;29/06/2016;Stock disponible;;;;5;;;;;
24861;fournisseur_15;1;-;usine_1;-;Standard;15/01/2016;5;60;0;;;0;;;0,00%;27/02/2016;;;00/01/1900;;;00/01/1900;;;;SCHIVO;;;;;30/05/2016;26/05/2016;26/05/2016;5;0;08/04/2016;28/06/2016;Stock disponible;;;;5;;;;;
26658;fournisseur_15;1;-;usine_1;-;Standard;20/01/2016;5;60;0;;;0;;;0,00%;09/03/2016;;;00/01/1900;;;00/01/1900;;;;MPB;;;;;30/05/2016;30/05/2016;30/05/2016;5;0;14/04/2016;30/05/2016;Stock disponible;;;;5;;;;;
26659;fournisseur_15;1;-;usine_1;-;Standard;20/01/2016;5;60;0;;;0;;;0,00%;09/03/2016;;;00/01/1900;;;00/01/1900;;;;MPB;;;;;30/05/2016;26/05/2016;26/05/2016;5;0;14/04/2016;26/05/2016;Stock disponible;;;;5;;;;;
26730;fournisseur_13;1;-;;-;Standard;04/02/2016;5;80;;;;;;;;;;;;;;;;;;;;;;;23/05/2016;;;;0;23/05/2016;;Annulée;;;;;03/03/2016;;;;
26731;fournisseur_13;1;-;;-;Standard;04/02/2016;5;60;;;;;;;;;;;;;;;;;;;;;;;18/05/2016;;;;0;25/04/2016;;Annulée;;;;;03/03/2016;;;;
30381;fournisseur_13;1;-;;-;Standard;02/05/2016;5;47;;;;;;;;20/05/2016;20/05/2016;;30/05/2016;14/06/2016;;23/06/2016;05/07/2016;;;;;;07/07/2016;;06/07/2016;11/07/2016;11/07/2016;5;0;06/07/2016;11/07/2016;Stock disponible;;;;5;;04/07/2016;;;
30382;fournisseur_13;1;-;;-;Standard;02/05/2016;5;47;;;;;;;10000,00%;27/05/2016;20/05/2016;;10/06/2016;14/06/2016;MECAP;06/07/2016;12/07/2016;;;MECAHERS;;;25/08/2016;5;29/07/2016;30/08/2016;30/08/2016;5;0;06/07/2016;30/08/2016;Stock disponible;;;;5;;12/07/2016;12/07/2016;;
26787;fournisseur_13;1;-;;-;Standard;29/01/2016;5;60;;;;60;06/04/2016;06/04/2016;10000,00%;06/04/2016;06/04/2016;;19/04/2016;;;16/05/2016;;;;;;;;;06/06/2016;;;;0;22/04/2016;;Annulée;;;;;03/03/2016;01/06/2016;;;
26788;fournisseur_13;1;-;;-;Standard;29/01/2016;5;60;;;;60;06/04/2016;06/04/2016;10000,00%;06/04/2016;06/04/2016;;19/04/2016;;;16/05/2016;;;;;;;;;06/06/2016;;;;0;22/04/2016;;Annulée;;;;;03/03/2016;01/06/2016;;;
30383;fournisseur_13;1;-;;-;Standard;02/05/2016;5;47;;;;;;;10000,00%;31/05/2016;20/05/2016;;14/06/2016;30/05/2016;;08/07/2016;06/07/2016;;;MECAHERS;;;15/09/2016;5;19/07/2016;17/09/2016;17/09/2016;5;;06/07/2016;17/09/2016;Stock disponible;;;;5;;15/07/2016;21/07/2016;09/09/2016;19/09/2016
30384;fournisseur_13;1;-;;-;Standard;02/05/2016;5;47;;;;;;;;20/05/2016;20/05/2016;;30/05/2016;14/06/2016;;23/06/2016;04/07/2016;;;;;;13/07/2016;5;06/07/2016;22/07/2016;22/07/2016;5;0;06/07/2016;22/07/2016;Stock disponible;;;;5;;04/07/2016;;;
27107;fournisseur_13;1;-;;-;Standard;13/06/2016;5;82;50;29/08/2016;;0;;;7000,00%;29/08/2016;;;12/09/2016;;;06/10/2016;;;;MECAHERS;;;20/12/2016;5;30/11/2016;06/01/2017;03/01/2017;5;0;05/10/2016;03/01/2017;Stock disponible;;;;5;;12/10/2016;;;
28004;fournisseur_15;1;-;;;Standard;29/11/2016;10;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;18/05/2017;18/05/2017;;;0;24/02/2017;;Notifiée;;;;;;;;;
28253;fournisseur_15;1;-;;;Standard;29/11/2016;10;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;18/05/2017;18/05/2017;;;0;24/02/2017;;Notifiée;;;;;;;;;
28261;fournisseur_15;1;-;;;Standard;29/11/2016;10;65;0;;;0;;;0,00%;;;;;;;;;;;;;;;;18/05/2017;18/05/2017;;;0;24/02/2017;;Notifiée;;;;;;;;;
27025;fournisseur_13;1;-;;-;Standard;13/06/2016;2;47;0;;;0;;;10000,00%;22/06/2016;30/06/2016;;06/07/2016;15/07/2016;MECAP;00/01/1900;22/08/2016;;;MECAHERS;26/08/2016;;20/10/2016;2;26/08/2016;24/10/2016;24/10/2016;2;;17/08/2016;24/10/2016;Stock disponible;;;;2;;;;;
27025;fournisseur_13;2;-;;-;Standard;13/06/2016;3;47;0;;;0;;;10000,00%;22/06/2016;30/06/2016;;06/07/2016;15/07/2016;MECAP;00/01/1900;22/08/2016;;;MECAHERS;26/08/2016;;;;;;;;;17/08/2016;;Annulée;;;;;;;;21/10/2016;
26789;fournisseur_13;1;-;;-;Standard;25/01/2016;5;60;;;;100;25/02/2016;25/02/2016;10000,00%;26/02/2016;25/02/2016;;24/03/2016;24/03/2016;HYDE;29/04/2016;29/04/2016;;;;;;14/06/2016;5;18/05/2016;20/06/2016;20/06/2016;5;0;19/04/2016;29/06/2016;Stock disponible;;;;5;11/03/2016;01/06/2016;;;
26790;fournisseur_13;1;-;;-;Standard;25/01/2016;10;60;;;;100;25/02/2016;25/02/2016;10000,00%;26/02/2016;25/02/2016;;24/03/2016;24/03/2016;HYDE;29/04/2016;28/04/2016;;;;;;17/06/2016;10;18/05/2016;21/06/2016;21/06/2016;10;0;19/04/2016;21/06/2016;Stock disponible;;;;10;11/03/2016;01/06/2016;;;
24862;fournisseur_15;1;A00;usine_1;-;Standard;14/01/2016;5;60;0;;;0;;;0,00%;27/02/2016;;;00/01/1900;;;00/01/1900;;;;SCHIVO;;;16/09/2016;5;01/07/2016;20/09/2016;20/09/2016;5;;08/04/2016;20/09/2016;Stock disponible;;;10/02/2016;5;;;;;
19734;fournisseur_12;1;A00;usine_1;-;Speedshop;14/05/2014;5;51;100;12/05/2014;12/05/2014;100;12/05/2014;12/05/2014;10000,00%;12/05/2014;12/05/2014;Lot3_Released;12/06/2014;26/05/2014;NMF EUROPA;06/06/2014;06/06/2014;;;;;;11/06/2014;5;17/06/2014;13/06/2014;16/06/2014;5;0;17/06/2014;17/06/2014;Stock disponible;;07/05/2014;17/06/2014;;;;;;
16027;fournisseur_12;3;A00;usine_1;-;Speedshop;13/06/2014;1;46;100;28/01/2014;18/02/2014;100;14/01/2014;18/02/2014;10000,00%;14/01/2014;18/02/2014;Lot3_Released;07/03/2014;30/06/2014;NMF EUROPA;28/03/2014;;;;FIGEAC AERO;;;22/08/2014;1;21/07/2014;28/08/2014;28/08/2014;1;0;21/07/2014;28/08/2014;Stock disponible;;19/02/2014;28/08/2014;;;;;;
16027;fournisseur_12;2;A00;usine_1;-;Speedshop;13/06/2014;2;46;100;28/01/2014;18/02/2014;100;14/01/2014;18/02/2014;10000,00%;14/01/2014;18/02/2014;Lot3_Released;07/03/2014;30/06/2014;NMF EUROPA;28/03/2014;;26/03/2014;26/02/2014;FIGEAC AERO;16/04/2014;;26/08/2014;;21/07/2014;27/08/2014;28/08/2014;1;1;21/07/2014;28/08/2014;Stock disponible;;19/02/2014;28/08/2014;;;;;;
16027;fournisseur_12;1;A00;usine_1;-;Speedshop;13/06/2014;3;46;100;28/01/2014;18/02/2014;100;14/01/2014;18/02/2014;10000,00%;14/01/2014;18/02/2014;Lot3_Released;07/03/2014;30/06/2014;NMF EUROPA;28/03/2014;15/07/2014;26/03/2014;26/02/2014;FIGEAC AERO;16/04/2014;;28/07/2014;;13/08/2014;13/08/2014;30/07/2014;1;2;21/07/2014;28/08/2014;Stock disponible;;19/02/2014;28/08/2014;;;;;;
19811;fournisseur_12;2;A00;usine_1;-;Speedshop;13/08/2014;2;46;;;;;;;;;;Lot3_Released;23/09/2014;22/09/2014;GEB;10/10/2014;07/10/2014;16/09/2014;16/09/2014;FIGEAC AERO;19/12/2014;15/12/2014;16/12/2014;2;16/01/2015;16/01/2014;19/12/2014;2;0;01/10/2014;05/01/2015;Stock disponible;;30/07/2014;05/01/2015;;;;;;
19811;fournisseur_12;1;A00;usine_1;-;Speedshop;13/08/2014;3;46;;;;;;;;;;Lot3_Released;;22/09/2014;GEB;;07/10/2014;;;;;;31/10/2014;1;03/11/2014;05/11/2014;05/11/2014;1;2;01/10/2014;27/11/2014;Stock disponible;;30/07/2014;27/11/2014;;;;;;
28852;fournisseur_13;1;-;;-;Standard;02/05/2016;10;82;;;;;;;10000,00%;30/06/2016;20/06/2016;;18/07/2016;18/07/2016;MECAP;26/08/2016;17/08/2016;;;MECAHERS;26/08/2016;25/08/2016;28/09/2016;10;28/08/2016;04/10/2016;04/10/2016;10;0;28/08/2016;04/10/2016;Stock disponible;;;;10;;01/09/2016;;;
19731;fournisseur_12;1;A00;usine_1;-;Speedshop;14/05/2014;5;51;;;;;;;;;;Lot3_Released;10/05/2014;20/05/2014;NMF EUROPA;;;;;;;;03/06/2014;;15/05/2014;12/06/2014;06/06/2014;4;1;17/06/2014;10/06/2014;Stock disponible;;;10/06/2014;;;;;;
19732;fournisseur_12;1;A00;usine_1;-;Speedshop;14/05/2014;5;51;;;;;;;;;;Lot3_Released;10/05/2014;20/05/2014;NMF EUROPA;;;;;;;;08/06/2014;;15/05/2014;12/06/2014;10/06/2014;1;4;17/06/2014;10/06/2014;Stock disponible;;;10/06/2014;;;;;;
17037;fournisseur_9;1;A00;usine_1;-;Speedshop;23/07/2014;96;25;100;17/07/2014;18/07/2014;100;21/07/2014;21/07/2014;10000,00%;21/07/2014;21/07/2014;Lot3_Released;04/08/2014;19/09/2014;Attewell;;;;;;;;;;01/09/2014;29/09/2014;27/09/2014;96;0;11/08/2014;06/10/2014;Stock disponible;;15/07/2014;06/10/2014;;;;;;
17038;fournisseur_9;2;A00;usine_1;-;Speedshop;23/07/2014;2;25;100;17/07/2014;18/07/2014;100;21/07/2014;21/07/2014;10000,00%;21/07/2014;21/07/2014;Lot3_Released;04/08/2014;04/08/2014;;;;;;;;;;;01/09/2014;03/10/2014;06/10/2014;2;0;11/08/2014;07/10/2014;Stock disponible;;;10/10/2014;;;;;;
17038;fournisseur_9;1;A00;usine_1;-;Speedshop;23/07/2014;96;25;100;17/07/2014;18/07/2014;100;21/07/2014;21/07/2014;10000,00%;21/07/2014;21/07/2014;Lot3_Released;04/08/2014;19/09/2014;Attewell;;;;;;;;;;01/09/2014;29/09/2014;27/09/2014;94;2;11/08/2014;06/10/2014;Stock disponible;;15/07/2014;06/10/2014;;;;;;
16664;fournisseur_15;1;-;usine_1;-;Standard;21/03/2016;10;60;0;;;0;;;10000,00%;22/05/2016;09/05/2016;Lot3_Released;03/06/2016;24/05/2016;GEB;16/06/2016;15/06/2016;19/05/2016;;ALMERAS;;;06/07/2016;10;16/06/2016;08/07/2016;08/07/2016;10;;16/06/2016;08/07/2016;Stock disponible;;03/05/2016;23/06/2016;10;;22/06/2016;29/06/2016;23/05/2016;
16678;fournisseur_15;1;A00;usine_1;-;Standard;11/04/2016;10;60;0;;;0;;;10000,00%;22/05/2016;23/05/2016;Lot3_Released;03/06/2016;24/05/2016;GEB;16/06/2016;16/06/2016;31/05/2016;;ALMERAS;;;07/07/2016;10;28/06/2016;12/07/2016;12/07/2016;10;;28/06/2016;12/07/2016;Stock disponible;;;05/07/2016;10;;23/06/2016;;23/05/2016;
17268;fournisseur_13;1;-;;;Standard;01/12/2016;40;49;0;;;0;;;0,00%;;;;;;;;;;;;;;22/02/2017;10;13/02/2017;24/02/2017;23/02/2017;10;;13/02/2017;23/02/2017;Stock disponible;;;;10;;;;;
17268;fournisseur_13;2;A00;;;Standard;01/12/2016;30;49;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;27/03/2017;20;13/02/2017;05/05/2017;28/03/2017;20;;13/02/2017;28/03/2017;Stock disponible;;;;20;;;;;
17268;fournisseur_13;3;A00;;;Standard;;10;;0;;;0;;;0,00%;;;;;;;;;;;;;;27/04/2017;10;13/02/2017;05/05/2017;03/05/2017;10;;;03/05/2017;Stock disponible;;;;10;;;;;
26822;fournisseur_16;1;-;;-;Speedshop;22/12/2015;3;15;100;14/12/2015;15/12/2015;100;14/12/2015;15/12/2015;10000,00%;15/12/2015;16/12/2015;;28/12/2015;29/12/2015;HCL;05/01/2016;13/01/2016;;;;;;;3;11/01/2016;20/01/2016;20/01/2016;3;0;11/01/2016;11/02/2016;Stock disponible;;;18/01/2016;3;;;;;
19909;fournisseur_9;1;A00;usine_2;-;Speedshop;21/08/2014;18;25;100;06/10/2014;06/10/2014;100;06/10/2014;06/10/2014;10000,00%;06/10/2014;06/10/2014;Lot3_Released;03/10/2014;13/10/2014;HCL;13/10/2014;20/10/2014;;;Detail;;;23/10/2014;18;23/09/2014;28/10/2014;27/10/2014;18;0;23/09/2014;30/10/2014;Stock disponible;;24/09/2014;03/11/2014;;;;;;
19910;fournisseur_9;2;A00;usine_2;-;Speedshop;21/08/2014;1;25;100;17/10/2014;17/10/2014;100;17/10/2014;17/10/2014;10000,00%;17/10/2014;17/10/2014;Lot3_Released;29/10/2014;29/10/2014;HCL;06/11/2014;07/11/2014;;;Detail;;;11/11/2014;1;23/09/2014;17/11/2014;12/11/2014;1;0;23/09/2014;18/11/2014;Stock disponible;;20/10/2014;19/11/2014;;;;;;
